OrderDate,OrderID,ProductID,CustomerID,SalesID,ShippedDate,ShipperName,UnitPrice,Quantity,Freight
30-May-1997,10554,PRD077,CST056,SLS004,5-Jun-1997,Federal Shipping,13.00,10,120.97
2-Jun-1997,10555,PRD014,CST071,SLS006,4-Jun-1997,Federal Shipping,23.25,30,252.49
2-Jun-1997,10555,PRD019,CST071,SLS006,4-Jun-1997,Federal Shipping,9.20,35,252.49
2-Jun-1997,10555,PRD024,CST071,SLS006,4-Jun-1997,Federal Shipping,4.50,18,252.49
2-Jun-1997,10555,PRD051,CST071,SLS006,4-Jun-1997,Federal Shipping,53.00,20,252.49
2-Jun-1997,10555,PRD056,CST071,SLS006,4-Jun-1997,Federal Shipping,38.00,40,252.49
3-Jun-1997,10556,PRD072,CST073,SLS002,13-Jun-1997,Speedy Express,34.80,24,9.80
3-Jun-1997,10557,PRD064,CST044,SLS009,6-Jun-1997,United Package,33.25,30,96.72
3-Jun-1997,10557,PRD075,CST044,SLS009,6-Jun-1997,United Package,7.75,20,96.72
4-Jun-1997,10558,PRD047,CST004,SLS001,10-Jun-1997,United Package,9.50,25,72.97
4-Jun-1997,10558,PRD051,CST004,SLS001,10-Jun-1997,United Package,53.00,20,72.97
4-Jun-1997,10558,PRD052,CST004,SLS001,10-Jun-1997,United Package,7.00,30,72.97
4-Jun-1997,10558,PRD053,CST004,SLS001,10-Jun-1997,United Package,32.80,18,72.97
4-Jun-1997,10558,PRD073,CST004,SLS001,10-Jun-1997,United Package,15.00,3,72.97
5-Jun-1997,10559,PRD041,CST007,SLS006,13-Jun-1997,Speedy Express,9.65,12,8.05
5-Jun-1997,10559,PRD055,CST007,SLS006,13-Jun-1997,Speedy Express,24.00,18,8.05
6-Jun-1997,10560,PRD030,CST025,SLS008,9-Jun-1997,Speedy Express,25.89,20,36.65
6-Jun-1997,10560,PRD062,CST025,SLS008,9-Jun-1997,Speedy Express,49.30,15,36.65
6-Jun-1997,10561,PRD044,CST024,SLS002,9-Jun-1997,United Package,19.45,10,242.21
6-Jun-1997,10561,PRD051,CST024,SLS002,9-Jun-1997,United Package,53.00,50,242.21
9-Jun-1997,10562,PRD033,CST066,SLS001,12-Jun-1997,Speedy Express,2.50,20,22.95
9-Jun-1997,10562,PRD062,CST066,SLS001,12-Jun-1997,Speedy Express,49.30,10,22.95
10-Jun-1997,10563,PRD036,CST067,SLS002,24-Jun-1997,United Package,19.00,25,60.43
10-Jun-1997,10563,PRD052,CST067,SLS002,24-Jun-1997,United Package,7.00,70,60.43
10-Jun-1997,10564,PRD017,CST065,SLS004,16-Jun-1997,Federal Shipping,39.00,16,13.75
10-Jun-1997,10564,PRD031,CST065,SLS004,16-Jun-1997,Federal Shipping,12.50,6,13.75
10-Jun-1997,10564,PRD055,CST065,SLS004,16-Jun-1997,Federal Shipping,24.00,25,13.75
11-Jun-1997,10565,PRD024,CST051,SLS008,18-Jun-1997,United Package,4.50,25,7.15
11-Jun-1997,10565,PRD064,CST051,SLS008,18-Jun-1997,United Package,33.25,18,7.15
12-Jun-1997,10566,PRD076,CST007,SLS009,18-Jun-1997,Speedy Express,18.00,10,88.40
12-Jun-1997,10566,PRD011,CST007,SLS009,18-Jun-1997,Speedy Express,21.00,35,88.40
12-Jun-1997,10566,PRD018,CST007,SLS009,18-Jun-1997,Speedy Express,62.50,18,88.40
12-Jun-1997,10567,PRD051,CST037,SLS001,17-Jun-1997,Speedy Express,53.00,3,33.97
12-Jun-1997,10567,PRD031,CST037,SLS001,17-Jun-1997,Speedy Express,12.50,60,33.97
12-Jun-1997,10567,PRD059,CST037,SLS001,17-Jun-1997,Speedy Express,55.00,40,33.97
13-Jun-1997,10568,PRD010,CST029,SLS003,9-Jul-1997,Federal Shipping,31.00,5,6.54
16-Jun-1997,10569,PRD076,CST065,SLS005,11-Jul-1997,Speedy Express,18.00,30,58.98
16-Jun-1997,10569,PRD031,CST065,SLS005,11-Jul-1997,Speedy Express,12.50,35,58.98
17-Jun-1997,10570,PRD011,CST051,SLS003,19-Jun-1997,Federal Shipping,21.00,15,188.99
17-Jun-1997,10570,PRD056,CST051,SLS003,19-Jun-1997,Federal Shipping,38.00,60,188.99
17-Jun-1997,10571,PRD014,CST020,SLS008,4-Jul-1997,Federal Shipping,23.25,11,26.06
17-Jun-1997,10571,PRD042,CST020,SLS008,4-Jul-1997,Federal Shipping,14.00,28,26.06
18-Jun-1997,10572,PRD040,CST005,SLS003,25-Jun-1997,United Package,18.40,50,116.43
18-Jun-1997,10572,PRD016,CST005,SLS003,25-Jun-1997,United Package,17.45,12,116.43
18-Jun-1997,10572,PRD032,CST005,SLS003,25-Jun-1997,United Package,32.00,10,116.43
18-Jun-1997,10572,PRD075,CST005,SLS003,25-Jun-1997,United Package,7.75,15,116.43
19-Jun-1997,10573,PRD017,CST003,SLS007,20-Jun-1997,Federal Shipping,39.00,18,84.84
19-Jun-1997,10573,PRD034,CST003,SLS007,20-Jun-1997,Federal Shipping,14.00,40,84.84
19-Jun-1997,10573,PRD053,CST003,SLS007,20-Jun-1997,Federal Shipping,32.80,25,84.84
19-Jun-1997,10574,PRD033,CST082,SLS004,30-Jun-1997,United Package,2.50,14,37.60
19-Jun-1997,10574,PRD040,CST082,SLS004,30-Jun-1997,United Package,18.40,2,37.60
19-Jun-1997,10574,PRD062,CST082,SLS004,30-Jun-1997,United Package,49.30,10,37.60
19-Jun-1997,10574,PRD064,CST082,SLS004,30-Jun-1997,United Package,33.25,6,37.60
20-Jun-1997,10575,PRD059,CST052,SLS005,30-Jun-1997,Speedy Express,55.00,12,127.34
20-Jun-1997,10575,PRD063,CST052,SLS005,30-Jun-1997,Speedy Express,43.90,6,127.34
20-Jun-1997,10575,PRD072,CST052,SLS005,30-Jun-1997,Speedy Express,34.80,30,127.34
20-Jun-1997,10575,PRD076,CST052,SLS005,30-Jun-1997,Speedy Express,18.00,10,127.34
23-Jun-1997,10576,PRD001,CST080,SLS003,30-Jun-1997,Federal Shipping,18.00,10,18.56
23-Jun-1997,10576,PRD031,CST080,SLS003,30-Jun-1997,Federal Shipping,12.50,20,18.56
23-Jun-1997,10576,PRD044,CST080,SLS003,30-Jun-1997,Federal Shipping,19.45,21,18.56
23-Jun-1997,10577,PRD039,CST082,SLS009,30-Jun-1997,United Package,18.00,10,25.41
23-Jun-1997,10577,PRD075,CST082,SLS009,30-Jun-1997,United Package,7.75,20,25.41
23-Jun-1997,10577,PRD077,CST082,SLS009,30-Jun-1997,United Package,13.00,18,25.41
24-Jun-1997,10578,PRD035,CST011,SLS004,25-Jul-1997,Federal Shipping,18.00,20,29.60
24-Jun-1997,10578,PRD057,CST011,SLS004,25-Jul-1997,Federal Shipping,19.50,6,29.60
25-Jun-1997,10579,PRD015,CST045,SLS001,4-Jul-1997,United Package,15.50,10,13.73
25-Jun-1997,10579,PRD075,CST045,SLS001,4-Jul-1997,United Package,7.75,21,13.73
26-Jun-1997,10580,PRD014,CST056,SLS004,1-Jul-1997,Federal Shipping,23.25,15,75.89
26-Jun-1997,10580,PRD041,CST056,SLS004,1-Jul-1997,Federal Shipping,9.65,9,75.89
26-Jun-1997,10580,PRD065,CST056,SLS004,1-Jul-1997,Federal Shipping,21.05,30,75.89
26-Jun-1997,10581,PRD075,CST021,SLS003,2-Jul-1997,Speedy Express,7.75,50,3.01
27-Jun-1997,10582,PRD057,CST006,SLS003,14-Jul-1997,United Package,19.50,4,27.71
27-Jun-1997,10582,PRD076,CST006,SLS003,14-Jul-1997,United Package,18.00,14,27.71
30-Jun-1997,10583,PRD029,CST087,SLS002,4-Jul-1997,United Package,123.79,10,7.28
30-Jun-1997,10583,PRD060,CST087,SLS002,4-Jul-1997,United Package,34.00,24,7.28
30-Jun-1997,10583,PRD069,CST087,SLS002,4-Jul-1997,United Package,36.00,10,7.28
30-Jun-1997,10584,PRD031,CST007,SLS004,4-Jul-1997,Speedy Express,12.50,50,59.14
1-Jul-1997,10585,PRD047,CST088,SLS007,10-Jul-1997,Speedy Express,9.50,15,13.41
2-Jul-1997,10586,PRD052,CST066,SLS009,9-Jul-1997,Speedy Express,7.00,4,0.48
2-Jul-1997,10587,PRD026,CST061,SLS001,9-Jul-1997,Speedy Express,31.23,6,62.52
2-Jul-1997,10587,PRD035,CST061,SLS001,9-Jul-1997,Speedy Express,18.00,20,62.52
2-Jul-1997,10587,PRD077,CST061,SLS001,9-Jul-1997,Speedy Express,13.00,20,62.52
3-Jul-1997,10588,PRD018,CST063,SLS002,10-Jul-1997,Federal Shipping,62.50,40,194.67
3-Jul-1997,10588,PRD042,CST063,SLS002,10-Jul-1997,Federal Shipping,14.00,100,194.67
4-Jul-1997,10589,PRD035,CST032,SLS008,14-Jul-1997,United Package,18.00,4,4.42
7-Jul-1997,10590,PRD001,CST051,SLS004,14-Jul-1997,Federal Shipping,18.00,20,44.77
7-Jul-1997,10590,PRD077,CST051,SLS004,14-Jul-1997,Federal Shipping,13.00,60,44.77
7-Jul-1997,10591,PRD003,CST083,SLS001,16-Jul-1997,Speedy Express,10.00,14,55.92
7-Jul-1997,10591,PRD007,CST083,SLS001,16-Jul-1997,Speedy Express,30.00,10,55.92
7-Jul-1997,10591,PRD054,CST083,SLS001,16-Jul-1997,Speedy Express,7.45,50,55.92
8-Jul-1997,10592,PRD015,CST044,SLS003,16-Jul-1997,Speedy Express,15.50,25,32.10
8-Jul-1997,10592,PRD026,CST044,SLS003,16-Jul-1997,Speedy Express,31.23,5,32.10
9-Jul-1997,10593,PRD020,CST044,SLS007,13-Aug-1997,United Package,81.00,21,174.20
9-Jul-1997,10593,PRD069,CST044,SLS007,13-Aug-1997,United Package,36.00,20,174.20
9-Jul-1997,10593,PRD076,CST044,SLS007,13-Aug-1997,United Package,18.00,4,174.20
9-Jul-1997,10594,PRD052,CST055,SLS003,16-Jul-1997,United Package,7.00,24,5.24
9-Jul-1997,10594,PRD058,CST055,SLS003,16-Jul-1997,United Package,13.25,30,5.24
10-Jul-1997,10595,PRD035,CST020,SLS002,14-Jul-1997,Speedy Express,18.00,30,96.78
10-Jul-1997,10595,PRD061,CST020,SLS002,14-Jul-1997,Speedy Express,28.50,120,96.78
10-Jul-1997,10595,PRD069,CST020,SLS002,14-Jul-1997,Speedy Express,36.00,65,96.78
11-Jul-1997,10596,PRD056,CST089,SLS008,12-Aug-1997,Speedy Express,38.00,5,16.34
11-Jul-1997,10596,PRD063,CST089,SLS008,12-Aug-1997,Speedy Express,43.90,24,16.34
11-Jul-1997,10596,PRD075,CST089,SLS008,12-Aug-1997,Speedy Express,7.75,30,16.34
11-Jul-1997,10597,PRD057,CST059,SLS007,18-Jul-1997,Federal Shipping,19.50,20,35.12
11-Jul-1997,10597,PRD024,CST059,SLS007,18-Jul-1997,Federal Shipping,4.50,35,35.12
11-Jul-1997,10597,PRD065,CST059,SLS007,18-Jul-1997,Federal Shipping,21.05,12,35.12
14-Jul-1997,10598,PRD027,CST065,SLS001,18-Jul-1997,Federal Shipping,43.90,50,44.42
14-Jul-1997,10598,PRD071,CST065,SLS001,18-Jul-1997,Federal Shipping,21.50,9,44.42
15-Jul-1997,10599,PRD062,CST011,SLS006,21-Jul-1997,Federal Shipping,49.30,10,29.98
16-Jul-1997,10600,PRD054,CST036,SLS004,21-Jul-1997,Speedy Express,7.45,4,45.13
16-Jul-1997,10600,PRD073,CST036,SLS004,21-Jul-1997,Speedy Express,15.00,30,45.13
16-Jul-1997,10601,PRD013,CST035,SLS007,22-Jul-1997,Speedy Express,6.00,60,58.30
16-Jul-1997,10601,PRD059,CST035,SLS007,22-Jul-1997,Speedy Express,55.00,35,58.30
17-Jul-1997,10602,PRD077,CST083,SLS008,22-Jul-1997,United Package,13.00,5,2.92
18-Jul-1997,10603,PRD022,CST071,SLS008,8-Aug-1997,United Package,21.00,48,48.77
18-Jul-1997,10603,PRD049,CST071,SLS008,8-Aug-1997,United Package,20.00,25,48.77
18-Jul-1997,10604,PRD048,CST028,SLS001,29-Jul-1997,Speedy Express,12.75,6,7.46
18-Jul-1997,10604,PRD076,CST028,SLS001,29-Jul-1997,Speedy Express,18.00,10,7.46
21-Jul-1997,10605,PRD016,CST051,SLS001,29-Jul-1997,United Package,17.45,30,379.13
21-Jul-1997,10605,PRD059,CST051,SLS001,29-Jul-1997,United Package,55.00,20,379.13
21-Jul-1997,10605,PRD060,CST051,SLS001,29-Jul-1997,United Package,34.00,70,379.13
21-Jul-1997,10605,PRD071,CST051,SLS001,29-Jul-1997,United Package,21.50,15,379.13
22-Jul-1997,10606,PRD004,CST081,SLS004,31-Jul-1997,Federal Shipping,22.00,20,79.40
22-Jul-1997,10606,PRD055,CST081,SLS004,31-Jul-1997,Federal Shipping,24.00,20,79.40
22-Jul-1997,10606,PRD062,CST081,SLS004,31-Jul-1997,Federal Shipping,49.30,10,79.40
22-Jul-1997,10607,PRD007,CST071,SLS005,25-Jul-1997,Speedy Express,30.00,45,200.24
22-Jul-1997,10607,PRD017,CST071,SLS005,25-Jul-1997,Speedy Express,39.00,100,200.24
22-Jul-1997,10607,PRD033,CST071,SLS005,25-Jul-1997,Speedy Express,2.50,14,200.24
22-Jul-1997,10607,PRD040,CST071,SLS005,25-Jul-1997,Speedy Express,18.40,42,200.24
22-Jul-1997,10607,PRD072,CST071,SLS005,25-Jul-1997,Speedy Express,34.80,12,200.24
23-Jul-1997,10608,PRD056,CST079,SLS004,1-Aug-1997,United Package,38.00,28,27.79
24-Jul-1997,10609,PRD001,CST018,SLS007,30-Jul-1997,United Package,18.00,3,1.85
24-Jul-1997,10609,PRD010,CST018,SLS007,30-Jul-1997,United Package,31.00,10,1.85
24-Jul-1997,10609,PRD021,CST018,SLS007,30-Jul-1997,United Package,10.00,6,1.85
25-Jul-1997,10610,PRD036,CST041,SLS008,6-Aug-1997,Speedy Express,19.00,21,26.78
25-Jul-1997,10611,PRD001,CST091,SLS006,1-Aug-1997,United Package,18.00,6,80.65
25-Jul-1997,10611,PRD002,CST091,SLS006,1-Aug-1997,United Package,19.00,10,80.65
25-Jul-1997,10611,PRD060,CST091,SLS006,1-Aug-1997,United Package,34.00,15,80.65
28-Jul-1997,10612,PRD010,CST071,SLS001,1-Aug-1997,United Package,31.00,70,544.08
28-Jul-1997,10612,PRD036,CST071,SLS001,1-Aug-1997,United Package,19.00,55,544.08
28-Jul-1997,10612,PRD049,CST071,SLS001,1-Aug-1997,United Package,20.00,18,544.08
28-Jul-1997,10612,PRD060,CST071,SLS001,1-Aug-1997,United Package,34.00,40,544.08
28-Jul-1997,10612,PRD076,CST071,SLS001,1-Aug-1997,United Package,18.00,80,544.08
29-Jul-1997,10613,PRD075,CST035,SLS004,1-Aug-1997,United Package,7.75,40,8.11
29-Jul-1997,10613,PRD013,CST035,SLS004,1-Aug-1997,United Package,6.00,8,8.11
29-Jul-1997,10614,PRD011,CST006,SLS008,1-Aug-1997,Federal Shipping,21.00,14,1.93
29-Jul-1997,10614,PRD021,CST006,SLS008,1-Aug-1997,Federal Shipping,10.00,8,1.93
29-Jul-1997,10614,PRD039,CST006,SLS008,1-Aug-1997,Federal Shipping,18.00,5,1.93
30-Jul-1997,10615,PRD055,CST090,SLS002,6-Aug-1997,Federal Shipping,24.00,5,0.75
31-Jul-1997,10616,PRD056,CST032,SLS001,5-Aug-1997,United Package,38.00,14,116.53
31-Jul-1997,10616,PRD038,CST032,SLS001,5-Aug-1997,United Package,263.50,15,116.53
31-Jul-1997,10616,PRD070,CST032,SLS001,5-Aug-1997,United Package,15.00,15,116.53
31-Jul-1997,10616,PRD071,CST032,SLS001,5-Aug-1997,United Package,21.50,15,116.53
31-Jul-1997,10617,PRD059,CST032,SLS004,4-Aug-1997,United Package,55.00,30,18.53
1-Aug-1997,10618,PRD006,CST051,SLS001,8-Aug-1997,Speedy Express,25.00,70,154.68
1-Aug-1997,10618,PRD056,CST051,SLS001,8-Aug-1997,Speedy Express,38.00,20,154.68
1-Aug-1997,10618,PRD068,CST051,SLS001,8-Aug-1997,Speedy Express,12.50,15,154.68
4-Aug-1997,10619,PRD021,CST051,SLS003,7-Aug-1997,Federal Shipping,10.00,42,91.05
4-Aug-1997,10619,PRD022,CST051,SLS003,7-Aug-1997,Federal Shipping,21.00,40,91.05
5-Aug-1997,10620,PRD024,CST042,SLS002,14-Aug-1997,Federal Shipping,4.50,5,0.94
5-Aug-1997,10620,PRD052,CST042,SLS002,14-Aug-1997,Federal Shipping,7.00,5,0.94
5-Aug-1997,10621,PRD019,CST038,SLS004,11-Aug-1997,United Package,9.20,5,23.73
5-Aug-1997,10621,PRD023,CST038,SLS004,11-Aug-1997,United Package,9.00,10,23.73
5-Aug-1997,10621,PRD070,CST038,SLS004,11-Aug-1997,United Package,15.00,20,23.73
5-Aug-1997,10621,PRD071,CST038,SLS004,11-Aug-1997,United Package,21.50,15,23.73
6-Aug-1997,10622,PRD002,CST067,SLS004,11-Aug-1997,Federal Shipping,19.00,20,50.97
6-Aug-1997,10622,PRD068,CST067,SLS004,11-Aug-1997,Federal Shipping,12.50,18,50.97
7-Aug-1997,10623,PRD014,CST025,SLS008,12-Aug-1997,United Package,23.25,21,97.18
7-Aug-1997,10623,PRD024,CST025,SLS008,12-Aug-1997,United Package,4.50,3,97.18
7-Aug-1997,10623,PRD019,CST025,SLS008,12-Aug-1997,United Package,9.20,15,97.18
7-Aug-1997,10623,PRD021,CST025,SLS008,12-Aug-1997,United Package,10.00,25,97.18
7-Aug-1997,10623,PRD035,CST025,SLS008,12-Aug-1997,United Package,18.00,30,97.18
7-Aug-1997,10624,PRD028,CST078,SLS004,19-Aug-1997,United Package,45.60,10,94.80
7-Aug-1997,10624,PRD029,CST078,SLS004,19-Aug-1997,United Package,123.79,6,94.80
7-Aug-1997,10624,PRD044,CST078,SLS004,19-Aug-1997,United Package,19.45,10,94.80
8-Aug-1997,10625,PRD014,CST002,SLS003,14-Aug-1997,Speedy Express,23.25,3,43.90
8-Aug-1997,10625,PRD042,CST002,SLS003,14-Aug-1997,Speedy Express,14.00,5,43.90
8-Aug-1997,10625,PRD060,CST002,SLS003,14-Aug-1997,Speedy Express,34.00,10,43.90
11-Aug-1997,10626,PRD053,CST005,SLS001,20-Aug-1997,United Package,32.80,12,138.69
11-Aug-1997,10626,PRD060,CST005,SLS001,20-Aug-1997,United Package,34.00,20,138.69
11-Aug-1997,10626,PRD071,CST005,SLS001,20-Aug-1997,United Package,21.50,20,138.69
11-Aug-1997,10627,PRD062,CST071,SLS008,21-Aug-1997,Federal Shipping,49.30,15,107.46
11-Aug-1997,10627,PRD073,CST071,SLS008,21-Aug-1997,Federal Shipping,15.00,35,107.46
12-Aug-1997,10628,PRD001,CST007,SLS004,20-Aug-1997,Federal Shipping,18.00,25,30.36
12-Aug-1997,10629,PRD029,CST030,SLS004,20-Aug-1997,Federal Shipping,123.79,20,85.46
12-Aug-1997,10629,PRD064,CST030,SLS004,20-Aug-1997,Federal Shipping,33.25,9,85.46
13-Aug-1997,10630,PRD076,CST039,SLS001,19-Aug-1997,United Package,18.00,35,32.35
13-Aug-1997,10630,PRD055,CST039,SLS001,19-Aug-1997,United Package,24.00,12,32.35
14-Aug-1997,10631,PRD075,CST041,SLS008,15-Aug-1997,Speedy Express,7.75,8,0.87
14-Aug-1997,10632,PRD002,CST086,SLS008,19-Aug-1997,Speedy Express,19.00,30,41.38
14-Aug-1997,10632,PRD033,CST086,SLS008,19-Aug-1997,Speedy Express,2.50,20,41.38
15-Aug-1997,10633,PRD012,CST020,SLS007,18-Aug-1997,Federal Shipping,38.00,36,477.90
15-Aug-1997,10633,PRD013,CST020,SLS007,18-Aug-1997,Federal Shipping,6.00,13,477.90
15-Aug-1997,10633,PRD026,CST020,SLS007,18-Aug-1997,Federal Shipping,31.23,35,477.90
15-Aug-1997,10633,PRD062,CST020,SLS007,18-Aug-1997,Federal Shipping,49.30,80,477.90
15-Aug-1997,10634,PRD007,CST023,SLS004,21-Aug-1997,Federal Shipping,30.00,35,487.38
15-Aug-1997,10634,PRD018,CST023,SLS004,21-Aug-1997,Federal Shipping,62.50,50,487.38
15-Aug-1997,10634,PRD051,CST023,SLS004,21-Aug-1997,Federal Shipping,53.00,15,487.38
15-Aug-1997,10634,PRD075,CST023,SLS004,21-Aug-1997,Federal Shipping,7.75,2,487.38
18-Aug-1997,10635,PRD022,CST049,SLS008,21-Aug-1997,Federal Shipping,21.00,40,47.46
18-Aug-1997,10635,PRD004,CST049,SLS008,21-Aug-1997,Federal Shipping,22.00,10,47.46
18-Aug-1997,10635,PRD005,CST049,SLS008,21-Aug-1997,Federal Shipping,21.35,15,47.46
19-Aug-1997,10636,PRD004,CST087,SLS004,26-Aug-1997,Speedy Express,22.00,25,1.15
19-Aug-1997,10636,PRD058,CST087,SLS004,26-Aug-1997,Speedy Express,13.25,6,1.15
19-Aug-1997,10637,PRD011,CST062,SLS006,26-Aug-1997,Speedy Express,21.00,10,201.29
19-Aug-1997,10637,PRD050,CST062,SLS006,26-Aug-1997,Speedy Express,16.25,25,201.29
19-Aug-1997,10637,PRD056,CST062,SLS006,26-Aug-1997,Speedy Express,38.00,60,201.29
20-Aug-1997,10638,PRD045,CST047,SLS003,1-Sep-1997,Speedy Express,9.50,20,158.44
20-Aug-1997,10638,PRD065,CST047,SLS003,1-Sep-1997,Speedy Express,21.05,21,158.44
20-Aug-1997,10638,PRD072,CST047,SLS003,1-Sep-1997,Speedy Express,34.80,60,158.44
20-Aug-1997,10639,PRD018,CST070,SLS007,27-Aug-1997,Federal Shipping,62.50,8,38.64
21-Aug-1997,10640,PRD069,CST086,SLS004,28-Aug-1997,Speedy Express,36.00,20,23.55
21-Aug-1997,10640,PRD070,CST086,SLS004,28-Aug-1997,Speedy Express,15.00,15,23.55
22-Aug-1997,10641,PRD002,CST035,SLS004,26-Aug-1997,United Package,19.00,50,179.61
22-Aug-1997,10641,PRD040,CST035,SLS004,26-Aug-1997,United Package,18.40,60,179.61
22-Aug-1997,10642,PRD021,CST073,SLS007,5-Sep-1997,Federal Shipping,10.00,30,41.89
22-Aug-1997,10642,PRD061,CST073,SLS007,5-Sep-1997,Federal Shipping,28.50,20,41.89
25-Aug-1997,10643,PRD028,CST001,SLS006,2-Sep-1997,Speedy Express,45.60,15,29.46
25-Aug-1997,10643,PRD039,CST001,SLS006,2-Sep-1997,Speedy Express,18.00,21,29.46
25-Aug-1997,10643,PRD046,CST001,SLS006,2-Sep-1997,Speedy Express,12.00,2,29.46
25-Aug-1997,10644,PRD043,CST088,SLS003,1-Sep-1997,United Package,46.00,20,0.14
25-Aug-1997,10644,PRD018,CST088,SLS003,1-Sep-1997,United Package,62.50,4,0.14
25-Aug-1997,10644,PRD046,CST088,SLS003,1-Sep-1997,United Package,12.00,21,0.14
26-Aug-1997,10645,PRD018,CST034,SLS004,2-Sep-1997,Speedy Express,62.50,20,12.41
26-Aug-1997,10645,PRD036,CST034,SLS004,2-Sep-1997,Speedy Express,19.00,15,12.41
27-Aug-1997,10646,PRD001,CST037,SLS009,3-Sep-1997,Federal Shipping,18.00,15,142.33
27-Aug-1997,10646,PRD010,CST037,SLS009,3-Sep-1997,Federal Shipping,31.00,18,142.33
27-Aug-1997,10646,PRD071,CST037,SLS009,3-Sep-1997,Federal Shipping,21.50,30,142.33
27-Aug-1997,10646,PRD077,CST037,SLS009,3-Sep-1997,Federal Shipping,13.00,35,142.33
27-Aug-1997,10647,PRD019,CST061,SLS004,3-Sep-1997,United Package,9.20,30,45.54
27-Aug-1997,10647,PRD039,CST061,SLS004,3-Sep-1997,United Package,18.00,20,45.54
28-Aug-1997,10648,PRD022,CST067,SLS005,9-Sep-1997,United Package,21.00,15,14.25
28-Aug-1997,10648,PRD024,CST067,SLS005,9-Sep-1997,United Package,4.50,15,14.25
28-Aug-1997,10649,PRD028,CST050,SLS005,29-Aug-1997,Federal Shipping,45.60,20,6.20
28-Aug-1997,10649,PRD072,CST050,SLS005,29-Aug-1997,Federal Shipping,34.80,15,6.20
29-Aug-1997,10650,PRD030,CST021,SLS005,3-Sep-1997,Federal Shipping,25.89,30,176.81
29-Aug-1997,10650,PRD054,CST021,SLS005,3-Sep-1997,Federal Shipping,7.45,30,176.81
29-Aug-1997,10650,PRD053,CST021,SLS005,3-Sep-1997,Federal Shipping,32.80,25,176.81
1-Sep-1997,10651,PRD019,CST086,SLS008,11-Sep-1997,United Package,9.20,12,20.60
1-Sep-1997,10651,PRD022,CST086,SLS008,11-Sep-1997,United Package,21.00,20,20.60
1-Sep-1997,10652,PRD042,CST031,SLS004,8-Sep-1997,United Package,14.00,20,7.14
1-Sep-1997,10652,PRD030,CST031,SLS004,8-Sep-1997,United Package,25.89,2,7.14
2-Sep-1997,10653,PRD016,CST025,SLS001,19-Sep-1997,Speedy Express,17.45,30,93.25
2-Sep-1997,10653,PRD060,CST025,SLS001,19-Sep-1997,Speedy Express,34.00,20,93.25
2-Sep-1997,10654,PRD004,CST005,SLS005,11-Sep-1997,Speedy Express,22.00,12,55.26
2-Sep-1997,10654,PRD039,CST005,SLS005,11-Sep-1997,Speedy Express,18.00,20,55.26
2-Sep-1997,10654,PRD054,CST005,SLS005,11-Sep-1997,Speedy Express,7.45,6,55.26
3-Sep-1997,10655,PRD041,CST066,SLS001,11-Sep-1997,United Package,9.65,20,4.41
4-Sep-1997,10656,PRD014,CST032,SLS006,10-Sep-1997,Speedy Express,23.25,3,57.15
4-Sep-1997,10656,PRD044,CST032,SLS006,10-Sep-1997,Speedy Express,19.45,28,57.15
4-Sep-1997,10656,PRD047,CST032,SLS006,10-Sep-1997,Speedy Express,9.50,6,57.15
4-Sep-1997,10657,PRD015,CST071,SLS002,15-Sep-1997,United Package,15.50,50,352.69
4-Sep-1997,10657,PRD041,CST071,SLS002,15-Sep-1997,United Package,9.65,24,352.69
4-Sep-1997,10657,PRD046,CST071,SLS002,15-Sep-1997,United Package,12.00,45,352.69
4-Sep-1997,10657,PRD047,CST071,SLS002,15-Sep-1997,United Package,9.50,10,352.69
4-Sep-1997,10657,PRD056,CST071,SLS002,15-Sep-1997,United Package,38.00,45,352.69
4-Sep-1997,10657,PRD060,CST071,SLS002,15-Sep-1997,United Package,34.00,30,352.69
5-Sep-1997,10658,PRD021,CST063,SLS004,8-Sep-1997,Speedy Express,10.00,60,364.15
5-Sep-1997,10658,PRD040,CST063,SLS004,8-Sep-1997,Speedy Express,18.40,70,364.15
5-Sep-1997,10658,PRD060,CST063,SLS004,8-Sep-1997,Speedy Express,34.00,55,364.15
5-Sep-1997,10658,PRD077,CST063,SLS004,8-Sep-1997,Speedy Express,13.00,70,364.15
5-Sep-1997,10659,PRD031,CST062,SLS007,10-Sep-1997,United Package,12.50,20,105.81
5-Sep-1997,10659,PRD040,CST062,SLS007,10-Sep-1997,United Package,18.40,24,105.81
5-Sep-1997,10659,PRD070,CST062,SLS007,10-Sep-1997,United Package,15.00,40,105.81
8-Sep-1997,10660,PRD020,CST036,SLS008,15-Oct-1997,Speedy Express,81.00,21,111.29
9-Sep-1997,10661,PRD039,CST037,SLS007,15-Sep-1997,Federal Shipping,18.00,3,17.55
9-Sep-1997,10661,PRD058,CST037,SLS007,15-Sep-1997,Federal Shipping,13.25,49,17.55
9-Sep-1997,10662,PRD068,CST048,SLS003,18-Sep-1997,United Package,12.50,10,1.28
10-Sep-1997,10663,PRD040,CST009,SLS002,3-Oct-1997,United Package,18.40,30,113.15
10-Sep-1997,10663,PRD042,CST009,SLS002,3-Oct-1997,United Package,14.00,30,113.15
10-Sep-1997,10663,PRD051,CST009,SLS002,3-Oct-1997,United Package,53.00,20,113.15
10-Sep-1997,10664,PRD010,CST028,SLS001,19-Sep-1997,Federal Shipping,31.00,24,1.27
